price,title_length,word_count,category,views,add_to_cart,purchases,stock_quantity,competitor_price,month,optimal_price,conversion_rate,stock_percentage,price_ratio
8.99,69,9,toys,6367,589,38,102,11.65293405896282,4,9.562411061518736,0.0059682739123606094,0.51,0.7714795221968469
23.97,44,7,toys,8308,580,75,29,28.438853945490997,9,24.746568079847584,0.009027443428021184,0.145,0.8428609692199098
87.0,57,11,toys,5084,88,23,69,70.96112952182125,2,84.1681565859882,0.004523996852871755,0.345,1.22602332553411
54.99,98,14,toys,9755,732,11,128,41.969954263144864,3,50.946424063130856,0.0011276268580215274,0.64,1.3102230146647658
5.61,54,8,toys,5116,239,51,65,6.560209337184479,12,6.150663218398535,0.0099687255668491,0.325,0.8551556378241596
35.83,47,6,toys,3250,183,5,174,46.416323895764144,12,41.39242945680199,0.0015384615384615385,0.87,0.7719267057956257
1179.99,60,9,toys,9532,782,232,163,1178.2473873531512,2,1208.9338827833385,0.02433906840117499,0.815,1.0014789870663439
8.0,34,5,toys,2832,227,55,131,7.67754712429868,2,7.613937716933724,0.01942090395480226,0.655,1.0419994655168952
14.99,64,11,toys,7543,397,2,100,14.460779194108072,2,14.784034240206923,0.00026514649343762427,0.5,1.0365969771606467
47.99,39,6,baby,1516,29,2,142,46.326408041342425,11,47.559933519536486,0.0013192612137203166,0.71,1.035910229801822
14.4,99,15,toys,4406,52,14,130,12.150489808411367,9,13.211374104743827,0.0031774852473899226,0.65,1.1851374082081345
5.54,53,10,toys,282,26,1,13,5.320115811280762,12,5.538003226452911,0.0035460992907801418,0.065,1.0413307146910216
16.99,108,18,toys,9485,754,113,165,20.395917576597153,12,17.90158616882804,0.01191354770690564,0.825,0.8330098381793227
10.99,88,10,Other,6553,37,9,43,13.519421298945629,9,11.461797483171775,0.0013734167556844193,0.215,0.8129046175117794
182.0,56,9,toys,575,32,7,157,225.1181455802652,11,188.33442945239406,0.01217391304347826,0.785,0.8084643711455434
21.24,56,8,toys,6990,122,9,163,23.143346592007685,5,21.812303609090755,0.0012875536480686696,0.815,0.9177583680717556
193.68,128,20,toys,3850,336,42,140,220.8111041801831,7,176.22205244697238,0.01090909090909091,0.7,0.8771298015970974
25.39,186,29,toys,6999,445,54,188,23.72257032265337,4,25.784122556776776,0.007715387912558937,0.94,1.070288744207214
10.18,65,10,toys,985,19,4,83,10.183298974331787,2,9.831306884802398,0.0040609137055837565,0.415,0.9996760407074267
6.33,36,7,Other,445,34,2,122,4.664020699171598,8,5.772284173679311,0.0044943820224719105,0.61,1.35719809329412
249.95,45,5,sports,1490,121,6,125,277.638285275053,11,263.9497500768026,0.004026845637583893,0.625,0.9002720923462606
89.98,61,11,sports,8368,171,38,85,85.45063225200036,10,85.64471140241147,0.004541108986615679,0.425,1.0530056668819276
10.4,65,9,toys,9954,482,115,93,11.510140694425008,10,10.23590507169552,0.01155314446453687,0.465,0.9035510751868819
9.99,38,6,Other,7115,388,26,65,10.04980447499068,12,10.273861849706543,0.0036542515811665496,0.325,0.9940491901967342
28.97,92,18,toys,6570,39,6,115,21.257379622210554,5,26.508898164586363,0.0009132420091324201,0.575,1.3628208422138255
37.97,90,14,sports,3204,63,16,37,47.06658872203979,1,40.24166554701977,0.004993757802746567,0.185,0.8067293813078035
13.99,144,21,toys,4548,344,38,118,15.870115802295658,2,13.293917647879558,0.008355321020228672,0.59,0.8815310596521486
17.0,27,4,toys,8053,508,70,116,19.705923971804907,12,17.73149018545945,0.008692412765429033,0.58,0.8626847451722374
7.77,65,9,Other,6110,166,9,28,10.044827102105025,6,8.800522761570022,0.0014729950900163667,0.14,0.7735324780624342
58.49,69,8,baby,9091,640,117,26,70.74821321004974,10,62.90056137000664,0.012869871301286986,0.13,0.8267346600873806
32.84,39,6,other,6094,240,54,68,27.837700920066645,12,32.62111283741722,0.008861174926156876,0.34,1.179695122607179
9.25,74,11,toys,850,59,11,137,10.12711474539881,11,8.739990511670925,0.012941176470588235,0.685,0.9133894729693547
199.99,68,11,sports,3686,172,27,142,196.99308635953645,7,206.3572287902098,0.007325013564839935,0.71,1.0152132935010412
14.99,76,12,toys,5819,296,74,95,17.305838308031433,8,15.085258417793936,0.012716961677264134,0.475,0.866181674252863
25.89,29,5,clothing,1911,114,5,81,20.130720134792426,8,23.428574259204435,0.0026164311878597592,0.405,1.2860940804225711
17.62,40,6,toys,202,19,1,114,16.17363228090546,6,18.205802852580856,0.0049504950495049506,0.57,1.0894275134968983
188.47,91,15,toys,8023,569,34,171,169.1025640672711,2,190.87271189746437,0.004237816278200175,0.855,1.1145307053122169
13.46,35,5,toys,7071,623,93,33,15.069834765222987,12,13.830825462889477,0.013152312261349173,0.165,0.8931750221350774
15.86,40,6,toys,792,15,2,133,18.109362823554743,8,15.807951850432424,0.0025252525252525255,0.665,0.8757900625510131
9.99,38,6,toys,8238,401,119,26,12.117749705240145,9,10.427233393659021,0.01444525370235494,0.13,0.8244104922946188
9.99,97,15,toys,7029,30,7,22,7.727135175260359,8,8.987814284767815,0.0009958742353108551,0.11,1.2928465431774196
33.99,52,8,Other,6236,70,18,158,24.063802076824604,4,34.51977542458729,0.0028864656831302116,0.79,1.4124949952416344
9.99,79,10,toys,3966,113,4,47,10.335868355527161,8,11.322626470917504,0.0010085728693898135,0.235,0.9665370781021794
5.0,74,13,toys,3161,78,5,28,5.729907657571102,6,5.432129439601585,0.0015817779183802593,0.14,0.8726144117511819
35.0,58,8,toys,3238,159,37,132,38.12249194740435,1,37.13942632912854,0.011426806670784434,0.66,0.9180931836325839
18.81,51,9,toys,7322,667,2,166,15.794079084343311,7,18.01692066523691,0.0002731494127287626,0.83,1.1909526284850869
8.91,50,8,toys,3595,329,20,19,7.735383980646626,6,8.879885407060732,0.005563282336578581,0.095,1.1518497365214422
11.49,116,22,toys,8185,594,151,141,10.892476003141843,3,11.382012710273774,0.018448381185094686,0.705,1.0548565814316053
8.99,60,9,toys,8148,647,34,132,9.31621264170847,12,9.830742546920456,0.004172803141875307,0.66,0.9649844143479483
4.72,38,6,toys,7221,301,59,83,6.078656238067925,7,5.030855661611775,0.008170613488436505,0.415,0.7764874036535798
143.99,199,42,toys,5830,256,29,62,113.5353806357305,3,130.54889096404952,0.004974271012006861,0.31,1.2682390211204804
10.44,45,7,toys,5358,69,18,58,13.296490492417437,12,12.385700960328494,0.0033594624860022394,0.29,0.7851695908746446
11.99,46,8,toys,3587,78,10,110,9.926630412469635,8,11.495797570459093,0.0027878449958182324,0.55,1.2078620339222463
44.5,86,13,Other,802,26,3,174,36.52140420970636,1,42.529966968642135,0.003740648379052369,0.87,1.2184635548096794
56.95,78,13,toys,4101,252,28,26,72.72982996383917,6,64.81522817976312,0.006827603023652768,0.13,0.7830349669223096
1.89,38,5,toys,3873,90,26,92,1.9858665580319335,12,1.7723752822803198,0.006713142266976504,0.46,0.9517255791210156
52.44,74,15,toys,6761,621,80,173,47.38040532499352,9,52.47291395906152,0.01183256914657595,0.865,1.106786648199852
8.02,22,4,toys,1695,93,11,43,7.507085719009939,6,7.9422377113997245,0.006489675516224189,0.215,1.0683240208235834
16.0,37,7,toys,4096,319,48,148,12.626112102098508,2,14.127358148659914,0.01171875,0.74,1.2672151071223847
86.49,104,16,toys,7120,481,98,189,102.71958018531335,11,86.63889845344883,0.013764044943820225,0.945,0.8420011047939054
30.0,74,9,baby,2865,245,66,68,26.684866282005032,8,30.073453420692136,0.023036649214659685,0.34,1.1242327273804078
26.99,40,8,toys,626,26,4,179,33.21121867138361,10,29.39072438248375,0.006389776357827476,0.895,0.8126771940246771
19.99,97,16,toys,7222,628,105,135,24.751307970475445,9,20.802782304554093,0.014538908889504293,0.675,0.8076340864024251
1265.0,84,12,toys,6901,178,2,51,1643.5982675036305,6,1283.6060662753184,0.0002898130705694827,0.255,0.7696527947314874
13.79,69,11,toys,1063,15,2,193,12.270259678285553,2,12.58109702099759,0.0018814675446848542,0.965,1.1238555956891363
62.93,37,6,toys,5919,75,5,44,64.25420637943117,11,63.482502341537256,0.0008447372867038351,0.22,0.9793911332183994
13.89,54,9,toys,2448,127,9,16,17.04102373012567,7,14.981508946112191,0.003676470588235294,0.08,0.815091875932595
37.45,34,6,home,1530,43,1,21,43.449057053103125,11,41.46674264985232,0.00065359477124183,0.105,0.8619289471398397
12.15,133,21,toys,1666,93,5,168,13.045107278296706,2,12.809679869201904,0.003001200480192077,0.84,0.9313836782480197
16.82,180,36,toys,3647,25,4,96,17.751254913300727,2,17.82227637735274,0.0010967918837400603,0.48,0.9475386434452613
6.23,34,5,other,2479,25,1,151,8.042647604662895,3,6.70307460604104,0.0004033884630899556,0.755,0.7746205362010423
11.12,37,6,toys,2193,199,33,103,13.293489517787375,2,11.28710232493298,0.015047879616963064,0.515,0.8364997004827713
34.99,50,8,clothing,2970,22,1,198,29.17368915970368,1,35.31001194365653,0.0003367003367003367,0.99,1.1993683695077595
37.99,12,3,toys,996,45,9,73,48.72090517443509,6,44.73523024465595,0.009036144578313253,0.365,0.7797474177457232
3.49,32,5,toys,7050,137,26,126,4.321242035537932,1,3.638849437013987,0.0036879432624113474,0.63,0.8076381677532084
7.89,153,22,toys,9814,649,173,190,7.167146428402049,7,7.754294646168564,0.017627878540859995,0.95,1.1008565373707755
12.99,110,18,toys,2975,242,37,78,12.408327903449715,7,12.834707461760342,0.012436974789915966,0.39,1.0468775568373376
20.18,80,15,office,5313,370,80,35,25.437051270573637,8,22.274775359738108,0.015057406361754188,0.175,0.7933309480468298
19.99,22,3,toys,6138,112,22,175,18.696666945368154,6,19.614315942832743,0.0035842293906810036,0.875,1.0691745249787556
21.99,69,11,Other,9564,887,115,24,25.529245971119803,12,24.1225722851422,0.012024257632789628,0.12,0.8613650408976588
44.32,188,37,toys,2493,80,13,86,37.83073069633989,5,42.16277046474577,0.005214600882470918,0.43,1.1715343368794076
27.99,28,4,clothing,6326,178,38,176,23.277754110067246,12,26.70789273665986,0.006006955422067657,0.88,1.2024355901197008
10.49,39,7,toys,1322,69,5,64,12.830328650492836,7,11.228528844582556,0.0037821482602118004,0.32,0.8175940216151096
53.0,49,9,toys,1536,146,11,68,54.129329929493146,9,56.29521678225383,0.007161458333333333,0.34,0.9791364509598739
9.99,199,38,toys,5542,441,119,104,9.061800006268871,4,9.354431493628221,0.02147239263803681,0.52,1.1024299800358657
8.29,41,6,toys,1326,77,7,38,8.38236384456447,5,7.94238766921681,0.005279034690799397,0.19,0.9889811697180905
89.95,47,8,office,9463,447,30,12,110.76617487708104,4,87.0603511247555,0.0031702419951389624,0.06,0.8120710144574274
11.99,151,22,Other,9366,611,122,154,9.40417823684496,2,12.17340202168818,0.013025838137945762,0.77,1.274965201427591
10.64,14,2,Other,3006,254,34,60,9.338404729250481,10,10.425006631042304,0.011310711909514305,0.3,1.1393809016086613
33.81,70,9,sports,4449,28,2,31,32.84701048508527,8,37.13766064824883,0.0004495392222971454,0.155,1.0293174173446316
249.0,104,15,sports,1482,75,7,130,307.0235880762258,7,247.94010513064367,0.004723346828609987,0.65,0.8110126051232908
18.79,87,15,toys,357,10,2,121,15.999053058205032,2,17.257368920792032,0.0056022408963585435,0.605,1.1744445081619155
24.58,31,4,toys,9366,932,92,35,18.273587127984825,12,22.441424608792783,0.009822763185991885,0.175,1.3451108328018042
62.29,80,13,toys,1727,108,11,36,47.988627690508366,2,63.246951997827445,0.006369426751592357,0.18,1.2980158632942174
62.99,123,18,Other,5005,381,78,181,67.34842913602017,8,61.166043545090666,0.015584415584415584,0.905,0.9352853631193435
12.99,89,14,toys,892,83,6,19,10.163174899808723,10,11.710963100732805,0.006726457399103139,0.095,1.2781438997221704
4.27,36,4,sports,273,14,2,44,3.8452460746576476,1,4.482948716552642,0.007326007326007326,0.22,1.1104620919170092
24.76,55,8,clothing,1706,138,25,198,19.427306810379633,12,22.31360847731103,0.014654161781946073,0.99,1.2744947223858747
14.67,34,5,toys,781,35,6,187,13.721762355829078,10,14.476496320647803,0.0076824583866837385,0.935,1.069104654313453
23.99,62,8,toys,4493,55,5,127,30.10149139377204,2,24.379773647010126,0.001112842198976185,0.635,0.796970478511357
19.99,181,35,toys,5852,276,17,12,25.161404883993317,12,21.033280402842472,0.00290498974709501,0.06,0.7944707416840957
87.69,47,8,toys,9045,779,24,21,87.41984037942596,6,79.51474038012832,0.0026533996683250414,0.105,1.00309036963922
7.5,76,11,toys,3628,227,30,154,7.728019479748054,4,7.605995419412079,0.008269018743109152,0.77,0.9704944481124046
31.5,54,8,Other,7735,634,7,126,38.91057217634674,4,31.460368092703465,0.0009049773755656109,0.63,0.8095486197745626
15.47,60,11,toys,414,34,8,139,15.589489340385505,2,16.14832955600539,0.01932367149758454,0.695,0.9923352627031881
12.78,37,5,toys,9442,19,3,46,15.87029996714811,7,12.821179024943017,0.0003177292946409659,0.23,0.80527778469562
11.99,41,6,toys,6028,442,59,176,10.199198302010885,1,10.425718850400232,0.009787657597876576,0.88,1.1755825943335212
23.0,75,14,toys,901,85,4,156,19.295435264513195,1,22.504501768605543,0.004439511653718091,0.78,1.191991768244792
14.99,52,9,toys,4433,292,64,163,13.910389314611823,3,13.622190828920774,0.014437175727498308,0.815,1.0776118238656431
28.13,111,20,other,9072,726,187,16,36.03824260462375,2,33.114677559198896,0.020612874779541445,0.08,0.7805597045509342
38.48,65,10,toys,5486,428,9,22,27.67473166095905,12,33.74444135475915,0.0016405395552314983,0.11,1.390438052712324
21.01,28,5,toys,5988,506,61,38,19.390379403231933,5,20.11790201425983,0.010187040748162993,0.19,1.0835270194093323
22.13,47,8,toys,4075,264,52,117,16.31640797287483,1,20.202515724140607,0.012760736196319018,0.585,1.3563034239392615
16.45,37,5,toys,3459,230,18,44,19.45570159069041,9,15.761578253160879,0.005203816131830009,0.22,0.8455105010384902
9.99,61,9,toys,4002,77,16,106,11.335715185247407,9,10.681845512960308,0.00399800099950025,0.53,0.8812853743009743
4.99,61,13,toys,5038,160,26,101,5.387849553782983,9,5.225104712153176,0.005160778086542279,0.505,0.9261580061188531
4.83,20,3,home,5245,214,53,196,5.3816770049524,7,4.857570484359455,0.010104861773117254,0.98,0.8974897593362202
6.62,50,6,toys,8493,722,83,160,7.588639163259226,10,6.867859834009982,0.009772754032732839,0.8,0.8723566712792274
89.99,13,1,toys,2688,191,48,195,73.73273059351317,12,91.76751919958761,0.017857142857142856,0.975,1.220489181339462
39.99,49,5,baby,7443,21,2,196,48.962271367550976,7,40.79392950850185,0.0002687088539567379,0.98,0.8167513247047355
6.25,61,10,Other,6472,97,16,138,5.5991476941299805,2,6.262564554631695,0.002472187886279357,0.69,1.1162413176834678
24.99,63,8,toys,5354,319,70,13,26.932008640492754,3,25.50334351577182,0.01307433694434068,0.065,0.9278921722320811
8.99,62,10,toys,3526,61,13,150,8.992787455775654,8,8.691361338687805,0.00368689733408962,0.75,0.9996900342869927
16.78,63,11,toys,2219,46,7,103,17.203005749357565,3,17.77478828501723,0.0031545741324921135,0.515,0.9754109394880972
21.0,35,5,toys,4375,41,11,19,25.836314524765054,8,22.73911287199749,0.002514285714285714,0.095,0.8128094268193992
40.9,51,9,toys,9421,490,10,169,30.420764941847,5,34.17395129077216,0.0010614584439019212,0.845,1.344476382437632
11.99,40,6,toys,4177,149,20,58,12.7031439714018,12,11.889903055067192,0.004788125448886761,0.29,0.9438608290193924
9.99,81,11,Other,2300,26,5,165,7.904246863792275,7,9.484698403234596,0.002173913043478261,0.825,1.263877529655878
15.94,82,13,toys,133,12,1,165,19.949605112688783,7,18.650243003782904,0.007518796992481203,0.825,0.7990133092840767
39.99,34,6,toys,7783,526,141,177,36.82892792995171,11,39.66214341891686,0.018116407554927407,0.885,1.0858312269111017
8.93,68,10,toys,7598,718,64,130,7.418764091045646,3,9.286294910781335,0.008423269281389839,0.65,1.2037045376302498
64.94,109,16,Other,292,10,1,90,48.92300525163424,2,53.17977470832287,0.003424657534246575,0.45,1.3273918817125554
49.99,70,9,toys,1497,112,31,104,38.10190182900896,5,46.26734553315124,0.020708082832331328,0.52,1.3120079996096157
5.95,70,11,toys,4319,309,19,75,4.335899263767379,3,5.600558045775909,0.004399166473720769,0.375,1.3722643534919583
19.95,50,7,toys,8568,27,1,71,23.045001203822316,9,21.57004230765103,0.00011671335200746966,0.355,0.8656975030528976
15.0,32,7,toys,2793,276,18,71,13.905715996833028,8,14.836417298499466,0.00644468313641246,0.355,1.0786931074542434
15.51,30,4,toys,7747,25,1,102,14.056411595016927,8,14.938400098127243,0.0001290822253775655,0.51,1.103411058729838
5.51,32,6,toys,1111,98,17,124,6.301437211618292,4,5.230027338647934,0.0153015301530153,0.62,0.8744036979121085
7.51,34,6,toys,3810,259,4,99,6.993202429534602,7,7.628414850288772,0.0010498687664041995,0.495,1.0738999872623152
10.62,83,13,toys,7596,544,149,175,10.616427067680622,3,10.814394462097146,0.019615587151132177,0.875,1.000336547531161
69.99,63,10,toys,4706,392,59,93,61.269259340652006,11,63.62854567988478,0.012537186570335741,0.465,1.1423346838724031
7.99,46,7,toys,4082,209,15,96,9.468306854972885,10,9.091512989503443,0.0036746692797648213,0.48,0.8438678765257319
45.99,32,6,Other,4029,247,43,23,34.60961622727448,5,48.54810662502851,0.010672623479771656,0.115,1.328821437891504
6.77,39,7,toys,7089,243,50,71,8.7764974432402,2,7.123546448644043,0.0070531809846240655,0.355,0.7713783367206885
25.0,74,9,toys,8237,635,17,105,25.52541733421034,10,26.893660359849086,0.0020638582008012628,0.525,0.9794159160130107
19.63,73,12,toys,5869,322,30,138,19.607727742902377,7,19.268286557857348,0.005111603339580849,0.69,1.0011358917968292
9.99,27,4,toys,5231,395,27,12,10.64853264182544,6,10.869231002817585,0.005161536991015102,0.06,0.938157428448043
37.49,99,14,toys,3489,151,29,176,39.51273859264602,8,41.697809251447055,0.00831183720263686,0.88,0.9488079372705772
22.03,46,8,toys,253,16,1,57,15.59827493874756,1,19.205238449262595,0.003952569169960474,0.285,1.4123356644570637
130.0,79,15,sports,1833,159,9,48,118.45098309622944,4,132.75301151013494,0.004909983633387889,0.24,1.0975003887843477
15.0,145,21,sports,8652,652,89,36,12.301914439666842,9,14.616415306052646,0.010286638927415626,0.18,1.2193224130736375
20.22,95,14,toys,1471,111,5,92,15.078414682477755,3,19.450710429762935,0.003399048266485384,0.46,1.3409897808087976
5.14,54,9,toys,4842,235,7,142,3.6664269113468637,9,4.78439146194367,0.0014456836018174309,0.71,1.401909849639364
19.99,44,7,toys,4223,82,16,24,16.410269850560436,11,17.962849999790084,0.003788775751835188,0.12,1.2181396273210772
15.2,52,9,toys,9488,820,15,48,16.752562518271688,10,15.415274830217108,0.0015809443507588533,0.24,0.9073238785661394
17.95,96,16,toys,3388,294,29,183,13.625058637664205,7,16.793207754890197,0.008559622195985833,0.915,1.3174255228803358
34.88,65,10,toys,1602,150,40,150,29.223783401702764,11,29.779650874965665,0.024968789013732832,0.75,1.1935484027016048
